"visitorID","age","gender","twodrinksweek","exerciseweekly","pjam_metallica_gnr","avg_rides_per_visit","lobclaw"
6796,30,0,1,1,0,7,0
6816,29,0,0,1,0,6,0
6825,30,1,1,1,0,4,0
6826,27,1,1,1,0,4,0
6827,28,1,1,1,0,9,1
6828,40,1,1,1,0,1,0
6842,33,1,1,1,0,7,1
6845,44,0,1,1,0,7,0
6850,21,1,0,1,0,8,0
6855,29,1,1,1,0,6,0
6859,34,0,1,1,0,10,0
6862,28,1,1,1,0,9,1
6866,40,0,1,1,0,10,1
6879,24,0,0,1,0,7,0
6886,46,1,1,1,0,5,0
6889,40,0,0,1,0,8,0
6895,34,0,1,1,0,8,1
6896,53,1,0,1,0,7,1
6897,35,1,1,1,0,7,1
6898,30,1,1,1,0,9,1
6901,32,1,1,1,0,8,1
6907,41,0,1,1,0,8,0
6908,31,1,0,1,0,9,1
6910,34,0,1,1,0,10,1
6913,32,0,1,1,0,10,0
6918,44,1,0,1,0,9,1
6921,44,0,1,1,0,10,0
6924,32,0,0,1,0,5,0
6926,30,1,0,1,0,5,1
6927,44,1,0,1,0,6,1
6928,23,0,0,1,0,10,1
6931,48,1,0,1,0,9,0
6933,35,0,0,1,0,9,1
6936,15,1,1,1,0,10,1
6938,36,1,0,1,0,9,0
6954,36,0,1,1,0,6,0
6956,37,0,0,1,0,10,1
6963,35,0,0,1,0,5,1
6964,35,1,1,1,0,10,1
6967,29,1,0,1,0,8,0
6972,24,1,0,1,0,10,1
6981,37,0,1,1,0,9,1
6984,42,1,1,1,0,3,1
6989,26,0,0,1,0,9,0
6990,30,1,1,1,0,9,0
6992,30,0,1,1,0,8,1
6997,38,1,1,1,0,7,0
7001,47,1,1,1,0,8,1
7002,35,0,0,1,0,9,0
7007,34,0,0,1,0,4,0
7017,36,0,1,1,0,7,1
7018,29,1,1,1,0,8,1
7020,28,1,1,1,0,9,0
7022,35,1,1,1,0,8,0
7038,37,0,1,1,0,10,1
7044,40,0,0,1,0,8,1
7048,37,0,1,1,0,4,1
7053,42,1,1,1,0,6,1
7057,37,0,0,1,0,7,0
7058,27,1,1,1,0,9,1
7062,33,0,0,1,0,6,1
7073,34,1,0,1,0,10,0
7075,32,1,0,1,0,8,1
7077,48,1,1,1,0,4,0
7078,42,0,1,1,0,9,0
7079,24,0,1,1,0,9,1
7080,29,0,0,1,0,9,0
7081,34,1,1,1,0,9,0
7087,40,1,1,1,0,10,1
7091,41,1,0,1,0,7,0
7093,31,0,1,1,0,9,0
7095,30,1,1,1,0,6,1
7100,21,0,1,1,0,9,0
7105,36,1,1,1,0,6,1
7109,47,1,1,1,0,10,0
7110,30,1,1,1,0,8,1
7113,51,0,1,1,0,8,0
7116,36,0,1,1,0,10,0
7121,32,0,1,1,0,1,0
7123,34,1,1,1,0,8,1
7132,29,0,0,1,0,9,0
7140,29,0,1,1,0,1,0
7142,34,1,0,1,0,9,0
7144,33,0,1,1,0,10,0
7151,26,0,1,1,0,10,0
7153,35,0,0,1,0,10,0
7154,59,1,1,1,0,10,0
7158,34,0,1,1,0,1,1
7161,45,0,0,1,0,6,1
7165,40,0,0,1,0,6,1
7166,49,0,1,1,0,6,1
7167,46,0,0,1,0,8,0
7173,51,1,1,1,0,7,0
7175,40,0,1,1,0,7,0
7177,49,0,0,1,0,10,0
7178,38,0,0,1,0,9,1
7180,52,1,1,1,0,8,1
7182,39,0,1,1,0,10,1
7183,38,0,0,1,0,10,1
7189,37,1,1,1,0,7,1
7194,34,0,0,1,0,2,1
7198,26,0,1,1,0,9,0
7199,24,0,1,1,0,4,0
7204,40,1,0,1,0,7,1
7205,28,1,1,1,0,9,0
7215,22,0,0,1,0,4,0
7217,38,0,1,1,0,8,1
7218,32,0,1,1,0,5,0
7219,40,1,1,1,0,8,1
7224,31,1,1,1,0,9,1
7227,42,1,0,1,0,4,0
7230,23,1,0,1,0,7,0
7232,35,0,1,1,0,10,0
7237,33,1,1,1,0,8,1
7246,50,0,0,1,0,7,0
7253,47,0,0,1,0,8,0
7255,29,0,0,1,0,3,1
7256,43,0,1,1,0,10,1
7257,21,0,1,1,0,1,0
7260,32,1,0,1,0,10,0
7266,26,1,1,1,0,8,1
7268,29,1,0,1,0,8,1
7270,36,0,0,1,0,9,0
7274,44,1,0,1,0,6,0
7277,37,1,1,1,0,7,1
7284,54,1,1,1,0,3,1
7287,49,0,0,1,0,9,1
7290,45,0,0,1,0,6,0
7306,40,0,0,1,0,10,1
7309,46,0,1,1,0,7,1
7316,31,0,1,1,0,3,1
7318,41,0,1,1,0,10,0
7323,34,0,1,1,0,8,1
7325,48,0,0,1,0,4,1
7331,48,1,0,1,0,5,0
7333,50,0,1,1,0,4,1
7340,31,0,0,1,0,6,0
7347,20,0,0,1,0,10,0
7348,41,1,1,1,0,8,1
7361,29,0,0,1,0,6,0
7364,26,1,1,1,0,6,0
7371,36,1,1,1,0,10,0
7382,34,1,1,1,0,7,0
7387,35,1,1,1,0,9,1
7389,36,1,1,1,0,10,0
7393,19,1,1,1,0,7,1
7394,35,1,1,1,0,9,0
7399,39,1,1,1,0,6,1
7408,37,0,0,1,0,5,0
7411,38,1,1,1,0,7,0
7413,41,1,1,1,0,6,0
7417,33,1,1,1,0,8,1
7418,28,1,1,1,0,4,0
7420,38,1,0,1,0,9,1
7421,37,1,1,1,0,6,0
7430,43,1,0,1,0,10,0
7431,42,0,0,1,0,4,1
7442,22,0,0,1,0,7,0
7444,31,0,0,1,0,7,0
7456,47,1,1,1,0,8,0
7466,36,1,1,1,0,6,0
7477,39,0,1,1,0,10,0
7478,33,1,0,1,0,9,1
7479,30,0,0,1,0,7,0
7482,30,0,1,1,0,10,1
7483,47,0,0,1,0,9,1
7485,34,1,1,1,0,10,1
7489,37,1,1,1,0,6,0
7494,29,1,1,1,0,3,0
7501,36,1,1,1,0,6,1
7503,38,0,1,1,0,7,1
7508,44,1,0,1,0,9,0
7511,24,0,1,1,0,10,0
7516,38,0,1,1,0,7,0
7517,24,0,1,1,0,8,1
7518,36,1,0,1,0,3,0
7524,35,0,0,1,0,4,1
7537,33,0,1,1,0,9,0
7542,39,1,1,1,0,10,1
7545,30,0,1,1,0,5,0
7546,32,1,1,1,0,10,1
7550,29,0,1,1,0,10,1
7552,33,1,1,1,0,9,1
7556,31,1,0,1,0,9,1
7563,32,0,1,1,0,8,0
7566,34,1,1,1,0,6,0
7570,42,0,1,1,0,9,1
7571,31,0,1,1,0,6,1
7578,28,1,0,1,0,8,1
7579,29,1,1,1,0,10,1
7590,46,1,1,1,0,1,1
7596,42,0,0,1,0,8,0
7613,30,0,1,1,0,5,1
7621,46,1,1,1,0,10,0
7624,39,0,1,1,0,6,1
7625,26,0,1,1,0,10,0
7635,37,1,1,1,0,10,1
7637,45,0,0,1,0,4,0
7638,30,1,1,1,0,10,1
7639,30,1,0,1,0,2,1
7640,15,0,0,1,0,3,1
7641,20,0,1,1,0,7,0
7644,56,1,1,1,0,10,1
7646,23,0,1,1,0,5,0
7654,33,0,1,1,0,7,1
7660,28,1,1,1,0,8,0
7661,41,0,0,1,0,5,0
7662,49,1,1,1,0,8,1
7666,44,0,1,1,0,9,1
7669,27,1,0,1,0,5,0
7671,36,1,1,1,0,2,1
7673,34,1,1,1,0,9,1
7674,37,1,1,1,0,5,1
7682,37,0,1,1,0,6,0
7685,39,1,1,1,0,5,0
7686,42,0,0,1,0,2,0
7690,51,0,1,1,0,9,0
7692,28,1,1,1,0,7,1
7694,32,1,1,1,0,9,1
7696,48,1,0,1,0,10,0
7700,35,0,0,1,0,8,0
7702,38,1,0,1,0,4,1
7705,36,1,0,1,0,7,0
7708,43,0,0,1,0,10,1
7715,33,1,0,1,0,3,0
7725,36,1,0,1,0,10,1
7727,41,0,1,1,0,8,1
7743,48,0,0,1,0,9,1
7745,24,0,0,1,0,2,1
7747,23,0,0,1,0,5,1
7750,43,0,0,1,0,7,1
7753,40,0,1,1,0,2,0
7757,53,0,0,1,0,9,0
7765,45,0,1,1,0,8,1
7771,41,0,0,1,0,6,0
7778,38,0,1,1,0,9,0
7781,42,0,1,1,0,9,1
7787,17,0,1,1,0,7,0
7789,28,0,1,1,0,2,1
7790,27,1,1,1,0,2,0
7795,38,0,0,1,0,5,0
7811,37,1,0,1,0,10,0
7815,37,0,0,1,0,8,1
7818,32,0,1,1,0,8,0
7823,34,1,0,1,0,8,0
7833,32,0,0,1,0,6,0
7837,42,0,0,1,0,7,1
7839,30,0,1,1,0,8,1
7841,38,1,0,1,0,4,1
7843,37,0,1,1,0,6,0
7847,35,1,0,1,0,8,0
7850,35,0,0,1,0,5,1
7851,42,0,0,1,0,9,1
7856,39,0,1,1,0,6,1
7860,33,0,1,1,0,8,0
7864,29,0,1,1,0,4,0
7865,27,0,1,1,0,9,1
7867,37,0,1,1,0,8,1
7870,34,0,1,1,0,7,0
7872,41,0,1,1,0,9,0
7874,37,0,1,1,0,8,1
7877,21,0,1,1,0,9,0
7885,39,0,0,1,0,9,1
7888,50,0,0,1,0,1,0
7891,40,1,0,1,0,10,0
7893,41,1,0,1,0,9,0
7897,54,1,0,1,0,9,1
7903,41,1,1,1,0,6,0
7910,44,1,1,1,0,10,0
7911,38,1,1,1,0,3,1
7912,27,1,0,1,0,8,0
7915,42,0,1,1,0,7,0
7916,34,0,1,1,0,6,1
7925,34,1,1,1,0,5,0
7926,24,0,1,1,0,5,0
7927,37,1,1,1,0,4,0
7936,37,1,0,1,0,9,1
7941,44,0,0,1,0,3,1
7944,30,0,1,1,0,7,1
7945,32,0,1,1,0,1,1
7949,26,1,1,1,0,9,1
7952,26,0,0,1,0,6,1
7958,32,1,1,1,0,8,1
7966,40,1,1,1,0,9,0
7968,32,0,1,1,0,7,0
7974,49,1,0,1,0,7,0
7985,47,1,1,1,0,10,1
7990,32,0,1,1,0,4,0
7996,26,1,0,1,0,7,1
7999,29,1,1,1,0,8,1
8003,27,0,1,1,0,7,0
8004,49,1,1,1,0,6,0
8006,48,0,1,1,0,7,0
8007,40,1,1,1,0,9,1
8009,31,0,1,1,0,8,1
8011,43,1,0,1,0,7,0
8012,50,1,1,1,0,5,0
8021,37,1,1,1,0,6,0
8028,41,1,1,1,0,9,1
8031,40,1,1,1,0,5,0
8033,44,0,0,1,0,10,0
8036,36,0,1,1,0,7,0
8041,46,0,0,1,0,5,0
8046,28,0,1,1,0,1,1
8050,29,1,1,1,0,10,1
8053,47,1,1,1,0,8,1
8057,37,0,1,1,0,9,1
8066,44,0,1,1,0,7,0
8083,33,1,1,1,0,8,1
8086,39,1,0,1,0,9,1
8087,39,1,0,1,0,7,1
8088,20,0,1,1,0,9,1
8105,39,1,1,1,0,10,1
8108,40,1,0,1,0,1,0
8120,35,0,1,1,0,8,0
8121,35,1,0,1,0,6,0
8131,30,0,1,1,0,4,0
8143,34,0,0,1,0,7,1
8145,46,1,1,1,0,10,1
8150,39,1,1,1,0,9,1
8153,27,1,0,1,0,8,0
8155,25,0,1,1,0,5,1
8161,41,0,0,1,0,8,1
8162,34,1,1,1,0,6,1
8164,32,0,1,1,0,10,1
8167,31,1,1,1,0,6,1
8177,23,1,0,1,0,5,0
8186,50,0,0,1,0,7,1
8191,31,0,0,1,0,6,1
8197,21,0,1,1,0,8,0
8200,43,1,0,1,0,2,1
8204,33,1,1,1,0,9,0
8206,41,1,1,1,0,9,1
8208,35,0,0,1,0,9,1
8209,43,1,1,1,0,4,1
8218,33,1,0,1,0,10,0
8221,51,0,0,1,0,2,0
8224,38,0,0,1,0,7,1
8230,34,1,0,1,0,9,1
8231,38,1,1,1,0,8,1
8233,40,1,1,1,0,5,1
8235,27,1,1,1,0,7,0
8239,15,1,1,1,0,9,0
8251,39,1,1,1,0,10,0
8257,21,0,1,1,0,2,1
8259,25,1,1,1,0,5,1
8260,27,0,1,1,0,6,1
8263,49,0,0,1,0,9,1
8264,42,0,0,1,0,6,0
8266,40,1,1,1,0,9,0
8272,30,0,0,1,0,10,1
8276,32,1,1,1,0,8,1
8278,33,0,0,1,0,8,0
8279,33,1,1,1,0,5,0
8283,36,0,0,1,0,2,0
8296,33,0,0,1,0,10,0
8297,35,0,1,1,0,5,0
8300,40,1,1,1,0,10,0
8303,40,1,0,1,0,8,0
8304,27,0,1,1,0,1,0
8306,37,0,0,1,0,8,1
8307,27,0,1,1,0,10,1
8316,35,0,0,1,0,10,1
8327,39,0,1,1,0,4,1
8334,28,0,0,1,0,8,1
8336,28,1,1,1,0,7,0
8338,34,0,1,1,0,10,0
8342,31,0,1,1,0,9,0
8352,31,1,0,1,0,8,1
8354,27,0,0,1,0,5,1
8359,44,1,1,1,0,10,0
8360,39,1,1,1,0,6,0
8367,39,0,1,1,0,7,0
8368,26,1,0,1,0,9,0
8369,22,0,1,1,0,8,1
8371,35,1,0,1,0,3,1
8376,37,0,0,1,0,10,0
8382,44,1,1,1,0,8,0
8384,33,0,1,1,0,5,0
8387,35,1,1,1,0,8,0
8389,40,1,0,1,0,8,0
8391,38,0,0,1,0,8,1
8402,30,1,0,1,0,6,1
8403,45,0,1,1,0,8,0
8405,34,0,1,1,0,7,0
8412,32,1,0,1,0,9,0
8427,42,1,0,1,0,6,0
8429,47,0,1,1,0,3,0
8430,32,0,1,1,0,5,0
8439,48,0,0,1,0,7,0
8453,43,1,1,1,0,5,0
8457,28,0,1,1,0,5,1
8459,32,1,1,1,0,8,0
8460,41,0,1,1,0,8,0
8461,15,0,1,1,0,5,0
8462,52,1,1,1,0,7,1
8466,32,0,1,1,0,6,0
8468,49,0,0,1,0,6,0
8475,23,0,1,1,0,7,1
8479,30,1,0,1,0,7,1
8484,46,1,1,1,0,4,1
8490,32,0,0,1,0,5,0
8495,32,0,1,1,0,8,0
8497,37,1,0,1,0,4,1
8499,22,1,1,1,0,8,0
8501,35,1,0,1,0,8,0
8506,38,1,1,1,0,7,1
8516,31,1,1,1,0,9,0
8519,41,0,0,1,0,7,0
8523,35,0,1,1,0,6,1
8524,42,0,0,1,0,1,0
8535,32,0,1,1,0,9,0
8542,31,0,1,1,0,9,1
8543,46,0,0,1,0,6,0
8548,37,1,0,1,0,8,0
8551,25,1,1,1,0,8,1
8553,32,0,1,1,0,7,0
8555,36,1,1,1,0,7,0
8557,45,0,1,1,0,6,0
8559,40,1,0,1,0,7,1
8560,43,0,1,1,0,3,1
8562,39,0,0,1,0,2,1
8565,41,1,1,1,0,3,0
8568,28,1,1,1,0,9,1
8570,40,1,1,1,0,4,1
8576,31,0,1,1,0,7,0
8582,28,0,0,1,0,10,0
8589,31,1,1,1,0,3,1
8598,40,0,1,1,0,8,1
8617,34,0,0,1,0,4,1
8631,40,0,1,1,0,8,1
8633,37,0,0,1,0,9,0
8635,29,1,1,1,0,6,1
8639,43,0,0,1,0,9,0
8643,20,1,0,1,0,8,0
8644,33,1,0,1,0,6,0
8650,36,0,1,1,0,8,0
8651,35,1,0,1,0,10,1
8656,20,0,1,1,0,9,1
8660,37,0,1,1,0,3,1
8661,24,1,1,1,0,1,0
8666,46,0,0,1,0,10,0
8668,23,1,1,1,0,5,1
8669,44,0,1,1,0,3,0
8674,36,1,1,1,0,9,1
8677,45,1,0,1,0,9,1
8681,33,1,1,1,0,7,0
8688,45,1,0,1,0,7,1
8689,15,1,1,1,0,9,0
8692,36,0,0,1,0,8,1
8695,42,0,1,1,0,7,1
8699,45,0,0,1,0,6,1
8700,29,1,1,1,0,9,0
8701,47,1,1,1,0,8,1
8702,31,1,1,1,0,10,0
8715,31,1,1,1,0,6,0
8718,39,0,0,1,0,9,1
8722,38,1,1,1,0,4,0
8725,37,1,0,1,0,6,1
8727,26,1,1,1,0,10,0
8730,30,0,1,1,0,9,0
8735,31,0,1,1,0,10,0
8738,41,1,1,1,0,3,0
8741,58,1,0,1,0,9,1
8744,21,1,1,1,0,5,0
8756,48,0,1,1,0,7,0
8761,30,1,1,1,0,9,0
8765,35,1,1,1,0,3,1
8770,32,1,1,1,0,10,1
8772,35,1,1,1,0,5,1
8775,36,0,1,1,0,8,0
8776,39,1,1,1,0,7,1
8786,27,1,0,1,0,3,1
8792,28,0,1,1,0,5,1
8797,35,1,1,1,0,5,0
8799,39,1,1,1,0,7,1
8800,22,0,1,1,0,8,1
8802,25,1,0,1,0,10,0
8805,21,1,0,1,0,6,1
8809,40,1,1,1,0,6,1
8815,29,0,0,1,0,2,0
8825,38,0,1,1,0,7,0
8827,41,1,1,1,0,10,1
8831,22,1,0,1,0,10,0
8836,37,0,1,1,0,10,0
8842,45,1,1,1,0,10,1
8850,42,0,1,1,0,5,0
8857,39,0,0,1,0,9,0
8861,40,0,1,1,0,9,0
8863,37,1,1,1,0,3,0
8864,33,0,1,1,0,4,0
8868,23,0,0,1,0,10,0
8873,51,1,1,1,0,8,0
8874,26,1,0,1,0,7,0
8876,34,0,1,1,0,6,1
8883,34,0,0,1,0,8,1
8885,48,0,1,1,0,5,0
8897,32,0,0,1,0,7,0
8902,38,1,1,1,0,8,0
8909,26,0,0,1,0,3,0
8916,31,0,0,1,0,8,0
8919,32,0,0,1,0,10,0
8920,44,1,1,1,0,10,0
8922,41,1,1,1,0,8,0
8930,44,1,0,1,0,7,1
8937,31,0,1,1,0,4,0
8944,40,0,1,1,0,8,0
8947,51,1,1,1,0,8,0
8953,48,1,0,1,0,8,0
8958,26,1,1,1,0,8,0
8963,33,0,0,1,0,7,1
8968,40,1,0,1,0,7,1
8969,18,0,1,1,0,7,0
8971,44,0,1,1,0,6,1
8972,46,1,0,1,0,5,1
8979,29,1,1,1,0,4,0
8980,43,0,1,1,0,9,1
8984,23,0,1,1,0,5,0
8985,19,1,1,1,0,7,0
8988,39,0,1,1,0,10,0
8990,21,1,1,1,0,4,1
8994,25,1,0,1,0,5,1
8995,38,0,0,1,0,7,0
9007,26,0,0,1,0,6,1
9009,27,1,0,1,0,9,1
9018,39,1,0,1,0,10,0
9027,42,0,0,1,0,7,0
9033,38,1,1,1,0,5,1
9037,38,0,0,1,0,9,1
9041,27,1,1,1,0,7,0
9044,33,0,0,1,0,8,0
9045,19,1,1,1,0,7,0
9049,49,1,0,1,0,9,0
9050,39,1,1,1,0,8,0
9053,30,1,0,1,0,9,1
9054,44,1,0,1,0,6,0
9055,23,0,0,1,0,3,0
9068,31,0,0,1,0,8,1
9073,40,1,1,1,0,10,0
9076,37,1,0,1,0,10,0
9078,25,0,0,1,0,9,1
9084,39,0,1,1,0,9,0
9090,30,0,0,1,0,7,0
9099,52,1,0,1,0,3,1
9101,40,0,1,1,0,6,1
9103,49,1,1,1,0,9,1
9104,36,0,0,1,0,8,1
9113,33,0,1,1,0,9,0
9115,29,0,0,1,0,5,0
9116,28,0,1,1,0,3,1
9119,35,0,1,1,0,8,0
9123,26,1,1,1,0,10,0
9131,36,1,1,1,0,3,0
9133,51,0,1,1,0,7,0
9140,36,0,0,1,0,6,1
9145,42,1,0,1,0,7,1
9152,33,1,0,1,0,8,0
9153,35,1,1,1,0,10,1
9158,22,1,0,1,0,9,1
9159,25,1,1,1,0,10,0
9163,24,1,0,1,0,4,0
9172,29,1,1,1,0,9,1
9174,34,1,0,1,0,8,1
9181,36,1,1,1,0,8,0
9201,32,0,1,1,0,8,0
9203,35,0,0,1,0,7,1
9209,36,1,1,1,0,7,1
9213,24,1,0,1,0,7,1
9215,40,0,0,1,0,6,0
9217,37,0,1,1,0,9,1
9222,38,0,1,1,0,5,0
9223,36,0,1,1,0,6,0
9224,47,1,1,1,0,7,1
9226,29,0,0,1,0,10,0
9230,36,1,1,1,0,6,1
9232,44,1,1,1,0,8,0
9235,34,0,0,1,0,7,0
9236,30,1,0,1,0,8,1
9243,33,0,1,1,0,8,0
9253,37,1,1,1,0,9,0
9257,46,1,1,1,0,8,0
9261,34,1,0,1,0,8,0
9269,38,0,1,1,0,8,1
9271,40,0,0,1,0,5,0
9274,26,1,0,1,0,8,0
9284,40,0,1,1,0,8,1
9286,28,0,1,1,0,10,0
9294,33,1,0,1,0,3,0
9308,32,0,0,1,0,5,0
9312,31,0,1,1,0,7,0
9316,39,1,0,1,0,6,0
9320,25,1,1,1,0,10,0
9322,27,1,1,1,0,10,0
9324,38,1,0,1,0,8,1
9332,29,0,0,1,0,6,0
9336,27,1,1,1,0,10,1
9339,42,0,0,1,0,3,1
9340,22,1,0,1,0,10,0
9344,28,1,1,1,0,3,1
9350,28,0,1,1,0,5,1
9353,24,0,1,1,0,9,1
9354,33,1,1,1,0,5,0
9361,43,0,1,1,0,6,1
9370,35,1,0,1,0,9,0
9371,29,1,0,1,0,10,0
9372,44,0,0,1,0,7,1
9387,34,1,1,1,0,4,0
9388,25,1,1,1,0,9,1
9393,54,0,1,1,0,9,0
9395,37,1,1,1,0,6,0
9404,35,1,1,1,0,9,0
9416,28,1,0,1,0,8,1
9419,39,1,0,1,0,8,0
9421,32,1,0,1,0,10,1
9423,27,1,1,1,0,6,0
9425,33,0,1,1,0,8,0
9426,27,0,1,1,0,7,0
9427,40,1,1,1,0,5,1
9438,33,1,1,1,0,5,1
9441,29,1,0,1,0,5,1
9447,34,1,1,1,0,8,0
9450,38,1,1,1,0,8,0
9451,32,1,1,1,0,10,0
9456,49,0,0,1,0,10,1
9466,41,1,0,1,0,6,0
9467,16,0,1,1,0,9,0
9469,28,0,1,1,0,6,0
9474,22,1,1,1,0,4,1
9484,28,1,1,1,0,10,1
9486,30,1,1,1,0,8,1
9489,27,1,0,1,0,9,1
9492,43,1,0,1,0,7,1
9493,39,1,0,1,0,5,0
9494,42,0,0,1,0,4,1
9498,41,1,1,1,0,6,1
9502,38,0,1,1,0,10,0
9505,42,1,0,1,0,4,1
9507,39,0,1,1,0,7,1
9508,44,0,1,1,0,6,1
9513,33,1,1,1,0,9,0
9519,32,0,0,1,0,8,1
9520,28,0,1,1,0,8,0
9521,48,1,1,1,0,9,1
9523,30,0,1,1,0,6,0
9524,28,1,1,1,0,10,1
9527,46,1,1,1,0,3,0
9531,37,1,0,1,0,4,0
9532,27,0,1,1,0,8,1
9537,39,0,0,1,0,5,0
9542,28,0,0,1,0,9,1
9544,46,1,1,1,0,8,1
9548,51,1,0,1,0,9,0
9549,29,1,1,1,0,5,0
9550,31,0,1,1,0,7,0
9554,36,1,0,1,0,10,0
9565,33,0,1,1,0,1,0
9566,32,0,0,1,0,6,0
9582,25,0,1,1,0,9,1
9584,40,0,1,1,0,5,1
9592,43,1,1,1,0,6,0
9594,41,1,1,1,0,10,1
9596,26,1,1,1,0,4,1
9597,35,1,0,1,0,9,0
9615,49,0,1,1,0,7,0
9616,39,1,0,1,0,6,1
9621,38,0,1,1,0,6,0
9622,28,0,1,1,0,5,0
9624,31,0,1,1,0,6,0
9626,37,0,0,1,0,8,1
9628,28,0,0,1,0,8,1
9634,30,1,1,1,0,10,1
9644,30,1,1,1,0,8,0
9648,41,1,0,1,0,4,1
9649,44,1,0,1,0,3,1
9651,39,1,1,1,0,6,0
9652,22,0,1,1,0,6,0
9657,50,0,0,1,0,9,0
9658,42,1,0,1,0,5,0
9662,42,0,1,1,0,10,0
9663,32,1,1,1,0,8,0
9666,49,0,1,1,0,7,1
9669,39,1,1,1,0,4,1
9671,27,0,1,1,0,5,0
9675,25,0,1,1,0,5,0
9679,38,0,0,1,0,10,1
9685,42,0,0,1,0,10,0
9701,38,1,1,1,0,8,0
9703,36,1,0,1,0,8,0
9704,57,0,1,1,0,7,0
9706,38,0,0,1,0,5,0
9709,32,1,0,1,0,4,0
9715,55,1,0,1,0,8,1
9720,43,1,1,1,0,7,1
9725,38,0,0,1,0,10,1
9727,27,1,0,1,0,9,0
9728,43,0,0,1,0,8,1
9730,32,1,1,1,0,7,1
9731,32,1,1,1,0,4,1
9735,35,0,1,1,0,10,0
9747,34,0,1,1,0,8,0
9751,37,1,0,1,0,9,1
9752,30,1,0,1,0,7,0
9757,41,0,1,1,0,7,1
9759,29,0,1,1,0,5,1
9761,35,1,1,1,0,7,0
9765,36,0,1,1,0,4,0
9767,34,1,1,1,0,7,0
9768,34,0,1,1,0,1,1
9770,35,0,0,1,0,10,0
9772,34,1,1,1,0,8,1
9775,45,1,0,1,0,6,0
9794,31,0,0,1,0,8,0
9798,30,0,1,1,0,6,0
9804,42,0,0,1,0,9,1
9807,42,1,1,1,0,2,1
9809,29,0,1,1,0,2,0
9810,30,0,0,1,0,6,0
9818,24,1,1,1,0,7,1
9820,45,1,1,1,0,8,0
9822,42,1,1,1,0,9,0
9829,42,1,1,1,0,8,0
9830,28,1,0,1,0,10,1
9832,26,0,1,1,0,6,1
9836,42,0,1,1,0,7,1
9837,36,0,1,1,0,8,1
9840,30,1,1,1,0,7,1
9841,36,0,1,1,0,10,0
9844,26,0,1,1,0,7,0
9851,35,1,0,1,0,8,0
9860,44,0,1,1,0,7,1
9866,52,1,1,1,0,9,0
9868,33,1,1,1,0,8,1
9874,35,1,1,1,0,8,0
9876,26,0,1,1,0,6,1
9885,38,1,1,1,0,10,0
9886,42,0,0,1,0,9,1
9891,41,1,0,1,0,9,0
9900,35,1,1,1,0,7,0
9903,46,0,1,1,0,10,0
9910,39,0,1,1,0,6,0
9916,41,1,0,1,0,10,0
9917,39,0,0,1,0,7,0
9920,15,1,1,1,0,10,0
9922,28,1,1,1,0,4,0
9929,26,0,1,1,0,7,1
9938,36,1,1,1,0,10,0
9940,31,0,1,1,0,8,1
9941,29,0,1,1,0,9,1
9945,47,0,1,1,0,6,0
9946,36,0,1,1,0,9,1
9947,30,0,1,1,0,9,0
9950,34,0,0,1,0,8,0
9953,30,1,1,1,0,8,0
9959,38,1,0,1,0,9,0
9969,36,0,1,1,0,8,0
9973,25,0,1,1,0,9,0
9976,42,0,0,1,0,10,1
9978,32,1,1,1,0,8,1
9981,36,1,0,1,0,9,1
9983,31,0,0,1,0,3,1
9985,41,0,0,1,0,8,0
9986,48,1,0,1,0,5,0
9992,30,1,1,1,0,5,1
9993,46,1,1,1,0,8,1
9994,21,0,0,1,0,7,1
4,20,0,1,0,0,10,1
8,42,0,1,0,0,8,0
10,21,1,1,0,0,7,0
14,32,1,1,0,0,4,0
32,26,1,1,0,0,7,1
35,35,1,1,0,0,10,1
57,31,1,1,0,0,8,1
58,39,0,1,0,0,9,1
59,25,0,1,0,0,10,0
62,29,0,1,0,0,6,0
63,34,1,1,0,0,10,1
65,36,0,1,0,0,10,0
71,25,0,1,0,0,9,1
77,43,0,1,0,0,6,0
83,28,0,1,0,0,5,1
84,23,0,1,0,0,7,0
93,43,1,1,0,0,2,0
94,41,1,1,0,0,5,0
95,34,0,1,0,0,4,0
105,36,1,1,0,0,6,1
108,35,1,1,0,0,3,0
115,35,0,1,0,0,9,0
117,50,0,1,0,0,10,0
118,30,0,1,0,0,5,1
131,36,1,1,0,0,9,1
133,24,0,1,0,0,5,1
137,45,1,1,0,0,6,1
142,17,0,1,0,0,9,0
146,25,1,1,0,0,7,1
150,38,0,1,0,0,10,1
156,20,1,1,0,0,9,0
159,24,1,1,0,0,4,1
163,23,0,1,0,0,9,0
164,38,0,1,0,0,10,1
174,32,0,1,0,0,4,0
190,45,0,1,0,0,10,0
196,29,1,1,0,0,9,0
198,26,1,1,0,0,8,1
200,18,0,1,0,0,8,0
201,34,0,1,0,0,10,1
205,48,0,1,0,0,7,0
213,26,1,1,0,0,9,1
219,40,1,1,0,0,9,1
223,32,0,1,0,0,9,1
224,36,0,1,0,0,8,1
248,34,1,1,0,0,8,0
251,59,0,1,0,0,9,1
254,32,1,1,0,0,10,0
257,27,1,1,0,0,10,0
264,37,0,1,0,0,4,1
267,40,1,1,0,0,6,0
271,37,0,1,0,0,6,1
274,49,0,1,0,0,9,1
278,33,0,1,0,0,10,1
283,28,0,1,0,0,10,1
284,37,0,1,0,0,6,1
287,30,0,1,0,0,7,1
290,29,1,1,0,0,8,0
