"bundleID","live_science","live_nature","live_magic","dance_troupes","sing_styles","comedy_styles","show_length","avg_rating"
1459,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Improv","10",1.25474552950724
1460,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Improv","20",3.44963546912921
1461,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Improv","30",0.381270977664332
1462,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Slapstick","10",4.28595501628381
1463,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Slapstick","20",1.9253523742323
1464,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Slapstick","30",6.3099279194702
1465,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Open Mic","10",3.61248232390179
1466,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Open Mic","20",5.17919387835527
1467,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Italian Opera","Open Mic","30",4.12854496564836
1468,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Improv","10",2.66789233642272
1469,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Improv","20",1.09504686339023
1470,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Improv","30",1.01869166498352
1471,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Slapstick","10",3.50042630687644
1472,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Slapstick","20",4.86968885270123
1473,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Slapstick","30",0.821461718434432
1474,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Open Mic","10",4.45791260081875
1475,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Open Mic","20",3.51302229366847
1476,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Atlanta Ballet","Open Mic","Open Mic","30",3.06502685449557
1477,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Improv","10",4.64598306729037
1478,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Improv","20",1.99454438387655
1479,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Improv","30",4.23130927623302
1480,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Slapstick","10",4.97182867186479
1481,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Slapstick","20",3.21676051104268
1482,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Slapstick","30",5.09768456934722
1483,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Open Mic","10",4.50418591335611
1484,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Open Mic","20",1.86855993951346
1485,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Beatles","Open Mic","30",2.53419141346311
1486,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Improv","10",3.17646534393397
1487,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Improv","20",2.35079517910846
1488,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Improv","30",1.58929065646825
1489,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Slapstick","10",3.2263469546084
1490,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Slapstick","20",2.73738592492785
1491,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Slapstick","30",3.04048933927496
1492,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","10",5.33161484506782
1493,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","20",6.85340305127775
1494,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","30",2.35445250839715
1495,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","10",1.01109733752132
1496,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","20",1.55936121501809
1497,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","30",4.74351647626953
1498,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","10",0.513255894051068
1499,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","20",5.46181826538135
1500,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","30",4.67622014950403
1501,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","10",5.69148804001159
1502,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","20",3.04315969902195
1503,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","30",4.63444580008168
1504,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","10",2.8856445746359
1505,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","20",2.06777816679629
1506,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","30",4.9035460230039
1507,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","10",1.39910610747275
1508,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","20",4.95313815927078
1509,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","30",3.6042734518712
1510,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","10",2.01088990580787
1511,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","20",1.84315307713438
1512,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","30",0.331528894381796
1513,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Improv","10",8.59009977650906
1514,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Improv","20",3.16326563833231
1515,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Improv","30",2.69067995860704
1516,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Slapstick","10",7.72338947914075
1517,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Slapstick","20",6.0020745482446
1518,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Slapstick","30",2.55762313082895
1519,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Open Mic","10",3.3128051739455
1520,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Open Mic","20",1.37608202484191
1521,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Open Mic","30",1.54523980321852
1522,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Improv","10",8.18225091246484
1523,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Improv","20",4.30083761866378
1524,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Improv","30",3.99588173247996
1525,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Slapstick","10",3.4204280637812
1526,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Slapstick","20",2.91788128372898
1527,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Slapstick","30",4.48388895924747
1528,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Open Mic","10",3.6930791474948
1529,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Open Mic","20",0.0240055224890771
1530,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Open Mic","30",4.64728694198975
1531,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Improv","10",2.19567594496961
1532,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Improv","20",3.2548709269516
1533,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Improv","30",2.4171931267349
1534,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Slapstick","10",4.23370877310085
1535,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Slapstick","20",7.50424618563691
1536,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Slapstick","30",5.29121743853081
1537,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Open Mic","10",2.95596078170882
1538,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Open Mic","20",3.52104614996218
1539,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Open Mic","30",3.245115593231
1540,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Improv","10",2.26050462772629
1541,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Improv","20",2.96987596973033
1542,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Improv","30",3.65215311830825
1543,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Slapstick","10",1.12465211968952
1544,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Slapstick","20",3.77080982713444
1545,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Slapstick","30",1.25296223163865
1546,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Open Mic","10",2.34563415742773
1547,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Open Mic","20",1.80996482106782
1548,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Open Mic","30",2.26095658794334
1549,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Improv","10",2.30642109888822
1550,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Improv","20",0.732134676607552
1551,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Improv","30",1.81039479263135
1552,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","10",3.95155455662954
1553,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","20",3.64400601560174
1554,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","30",3.34099362215533
1555,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","10",1.6281342103487
1556,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","20",6.36469571752071
1557,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","30",0.769212132900033
1558,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Improv","10",1.74543906065757
1559,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Improv","20",1.90303617756596
1560,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Improv","30",3.62451690998592
1561,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","10",2.27989442526944
1562,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","20",4.23569121669346
1563,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","30",4.20631124270436
1564,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","10",1.59548725040354
1565,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","20",1.75804529722691
1566,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","30",4.31472791578479
1567,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","10",2.78428595872726
1568,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","20",3.28578506048279
1569,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","30",0.221561053556414
1570,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","10",2.29437797062184
1571,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","20",3.78651404148699
1572,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","30",1.94608932463162
1573,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","10",2.23454307598949
1574,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","20",0.476669009730603
1575,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","30",2.85552802050636
1576,"Science of Fireworks","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Improv","10",1.57968353018098
